2022/08/04 16:30:19;OK;Slip.pdf;
2022/08/04 16:30:21;OK;Cheque.pdf;
2022/08/04 16:56:31;OK;Slip.pdf;
2022/08/04 16:56:35;OK;Cheque.pdf;
2022/08/04 17:08:33;OK;Slip.pdf;
2022/08/04 17:08:36;OK;Cheque.pdf;
2022/08/04 17:09:22;OK;Slip.pdf;
2022/08/04 17:09:24;OK;Cheque.pdf;
2022/08/04 17:12:12;OK;Slip.pdf;
2022/08/04 17:12:14;OK;Cheque.pdf;
2022/08/04 17:22:49;OK;Slip.pdf;
2022/08/04 17:22:51;OK;Cheque.pdf;
2022/08/04 17:29:06;OK;Cheque.pdf;
2022/08/04 17:38:28;OK;Slip.pdf;
2022/08/04 17:38:29;OK;Cheque.pdf;
2022/08/04 17:47:43;OK;Slip.pdf;
2022/08/04 17:47:44;OK;Cheque.pdf;
2022/08/04 17:49:04;OK;Slip.pdf;
2022/08/04 17:49:05;OK;Cheque.pdf;
2022/08/04 17:57:24;OK;Slip.pdf;
2022/08/04 17:57:26;OK;Cheque.pdf;
2022/08/04 18:02:33;OK;Slip.pdf;
2022/08/04 18:02:34;OK;Cheque.pdf;
2022/08/04 18:37:06;OK;Slip.pdf;
2022/08/04 18:37:08;OK;Cheque.pdf;
2022/08/04 18:55:52;OK;Slip.pdf;
2022/08/04 18:55:54;OK;Cheque.pdf;
2022/08/04 19:00:17;OK;Slip.pdf;
2022/08/04 19:00:19;OK;Cheque.pdf;
2022/08/05 13:19:27;OK;Slip.pdf;
2022/08/05 13:19:29;OK;Cheque.pdf;
2022/08/05 13:23:00;OK;Slip.pdf;
2022/08/05 13:23:03;OK;Cheque.pdf;
2022/08/05 15:00:45;OK;Slip.pdf;
2022/08/05 15:00:48;OK;Cheque.pdf;
2022/08/05 15:11:54;OK;Slip.pdf;
2022/08/05 15:11:55;OK;Cheque.pdf;
2022/08/05 15:11:58;OK;Cheque.pdf;
2022/08/05 15:11:59;OK;Cheque.pdf;
2022/08/05 15:12:01;OK;Cheque.pdf;
2022/08/05 15:12:04;OK;Cheque.pdf;
2022/08/05 16:06:52;ERROR;Slip.pdf;error calling gsdll_Init! Resultcode:-100
2022/08/05 16:06:54;ERROR;Cheque.pdf;error calling gsdll_Init! Resultcode:-100
2022/08/05 16:08:47;OK;Slip.pdf;
2022/08/05 16:08:49;OK;Cheque.pdf;
2022/08/05 16:41:41;OK;Slip.pdf;
2022/08/05 16:41:43;OK;Cheque.pdf;
2022/08/05 16:46:55;OK;Slip.pdf;
2022/08/05 16:46:57;OK;Cheque.pdf;
2022/08/05 16:46:59;OK;Cheque.pdf;
2022/08/05 16:47:00;OK;Cheque.pdf;
2022/08/05 16:47:02;OK;Cheque.pdf;
2022/08/05 16:47:06;OK;Cheque.pdf;
2022/08/05 16:47:07;OK;Cheque.pdf;
2022/08/05 16:47:09;OK;Cheque.pdf;
2022/08/05 16:47:10;OK;Cheque.pdf;
2022/08/05 16:47:13;OK;Cheque.pdf;
2022/08/05 16:47:15;OK;Cheque.pdf;
2022/08/05 16:47:16;OK;Cheque.pdf;
2022/08/05 16:47:18;OK;Cheque.pdf;
2022/08/05 16:47:21;OK;Cheque.pdf;
2022/08/05 16:47:22;OK;Cheque.pdf;
2022/08/05 16:47:24;OK;Cheque.pdf;
2022/08/05 16:57:01;OK;Slip.pdf;
2022/08/05 16:57:04;OK;Cheque.pdf;
2022/08/05 16:57:06;OK;Cheque.pdf;
2022/08/05 16:57:08;OK;Cheque.pdf;
2022/08/05 16:57:09;OK;Cheque.pdf;
2022/08/05 16:57:12;OK;Cheque.pdf;
2022/08/05 16:57:13;OK;Cheque.pdf;
2022/08/05 16:57:15;OK;Cheque.pdf;
2022/08/05 16:57:16;OK;Cheque.pdf;
2022/08/05 16:57:19;OK;Cheque.pdf;
2022/08/05 16:57:20;OK;Cheque.pdf;
2022/08/05 16:57:22;OK;Cheque.pdf;
2022/08/05 16:57:24;OK;Cheque.pdf;
2022/08/05 16:57:27;OK;Cheque.pdf;
2022/08/05 16:57:29;OK;Cheque.pdf;
2022/08/05 16:57:30;OK;Cheque.pdf;
2022/08/05 16:57:32;OK;Cheque.pdf;
2022/08/05 16:57:34;OK;Cheque.pdf;
2022/08/05 16:57:36;OK;Cheque.pdf;
2022/08/05 16:57:38;OK;Cheque.pdf;
2022/08/05 16:57:40;OK;Cheque.pdf;
2022/08/05 16:57:42;OK;Cheque.pdf;
2022/08/05 16:57:43;OK;Cheque.pdf;
2022/08/05 16:57:46;OK;Cheque.pdf;
2022/08/05 16:57:47;OK;Cheque.pdf;
2022/08/05 16:57:49;OK;Cheque.pdf;
2022/08/05 16:57:50;OK;Cheque.pdf;
2022/08/05 16:57:53;OK;Cheque.pdf;
2022/08/05 16:57:55;OK;Cheque.pdf;
2022/08/05 16:57:58;OK;Cheque.pdf;
2022/08/05 16:57:59;OK;Cheque.pdf;
2022/08/05 17:05:26;OK;Slip.pdf;
2022/08/05 17:05:28;OK;Cheque.pdf;
2022/08/05 17:05:30;OK;Cheque.pdf;
2022/08/05 17:05:31;OK;Cheque.pdf;
2022/08/05 17:05:33;OK;Cheque.pdf;
2022/08/05 17:05:35;OK;Cheque.pdf;
2022/08/05 17:05:37;OK;Cheque.pdf;
2022/08/05 17:05:40;OK;Cheque.pdf;
2022/08/05 17:05:42;OK;Cheque.pdf;
2022/08/05 17:05:43;OK;Cheque.pdf;
2022/08/05 17:05:45;OK;Cheque.pdf;
2022/08/05 17:05:48;OK;Cheque.pdf;
2022/08/05 17:05:49;OK;Cheque.pdf;
2022/08/05 17:05:51;OK;Cheque.pdf;
2022/08/05 17:05:53;OK;Cheque.pdf;
2022/08/05 17:05:56;OK;Cheque.pdf;
2022/08/05 17:05:58;OK;Cheque.pdf;
2022/08/05 17:06:00;OK;Cheque.pdf;
2022/08/05 17:06:02;OK;Cheque.pdf;
2022/08/05 17:06:03;OK;Cheque.pdf;
2022/08/05 17:06:05;OK;Cheque.pdf;
2022/08/05 17:06:06;OK;Cheque.pdf;
2022/08/05 17:06:08;OK;Cheque.pdf;
2022/08/05 17:06:10;OK;Cheque.pdf;
2022/08/05 17:06:12;OK;Cheque.pdf;
2022/08/05 17:06:14;OK;Cheque.pdf;
2022/08/05 17:06:16;OK;Cheque.pdf;
2022/08/05 17:06:18;OK;Cheque.pdf;
2022/08/05 17:06:20;OK;Cheque.pdf;
2022/08/05 17:06:22;OK;Cheque.pdf;
2022/08/05 17:23:01;OK;Cheque.pdf;
2022/08/05 17:34:41;OK;Slip.pdf;
2022/08/05 17:34:43;OK;Cheque.pdf;
2022/08/05 17:34:45;OK;Cheque.pdf;
2022/08/05 17:34:46;OK;Cheque.pdf;
2022/08/05 17:34:48;OK;Cheque.pdf;
2022/08/05 17:34:50;OK;Cheque.pdf;
2022/08/05 17:34:52;OK;Cheque.pdf;
2022/08/05 17:34:54;OK;Cheque.pdf;
2022/08/05 17:34:56;OK;Cheque.pdf;
2022/08/05 17:34:57;OK;Cheque.pdf;
2022/08/05 17:34:59;OK;Cheque.pdf;
2022/08/05 17:35:00;OK;Cheque.pdf;
2022/08/05 17:35:02;OK;Cheque.pdf;
2022/08/05 17:35:05;OK;Cheque.pdf;
2022/08/05 17:35:06;OK;Cheque.pdf;
2022/08/05 17:35:08;OK;Cheque.pdf;
2022/08/05 17:35:09;OK;Cheque.pdf;
2022/08/05 17:35:12;OK;Cheque.pdf;
2022/08/05 17:35:14;OK;Cheque.pdf;
2022/08/05 17:35:16;OK;Cheque.pdf;
2022/08/05 17:35:17;OK;Cheque.pdf;
2022/08/05 17:35:19;OK;Cheque.pdf;
2022/08/05 17:35:22;OK;Cheque.pdf;
2022/08/05 17:35:24;OK;Cheque.pdf;
2022/08/05 17:35:26;OK;Cheque.pdf;
2022/08/05 17:35:27;OK;Cheque.pdf;
2022/08/05 17:35:30;OK;Cheque.pdf;
2022/08/05 17:35:31;OK;Cheque.pdf;
2022/08/05 17:35:33;OK;Cheque.pdf;
2022/08/05 17:35:35;OK;Cheque.pdf;
2022/08/05 17:35:38;OK;Cheque.pdf;
2022/08/05 17:44:06;OK;Slip.pdf;
2022/08/05 17:44:09;OK;Cheque.pdf;
2022/08/05 17:44:10;OK;Cheque.pdf;
2022/08/05 17:44:12;OK;Cheque.pdf;
2022/08/05 17:44:13;OK;Cheque.pdf;
2022/08/05 17:44:16;OK;Cheque.pdf;
2022/08/05 17:44:18;OK;Cheque.pdf;
2022/08/05 17:44:20;OK;Cheque.pdf;
2022/08/05 17:44:21;OK;Cheque.pdf;
2022/08/05 17:44:24;OK;Cheque.pdf;
2022/08/05 17:44:26;OK;Cheque.pdf;
2022/08/05 17:44:28;OK;Cheque.pdf;
2022/08/05 17:44:30;OK;Cheque.pdf;
2022/08/05 17:44:33;OK;Cheque.pdf;
2022/08/05 17:44:34;OK;Cheque.pdf;
2022/08/05 17:44:36;OK;Cheque.pdf;
2022/08/05 17:44:37;OK;Cheque.pdf;
2022/08/05 17:44:39;OK;Cheque.pdf;
2022/08/05 17:44:41;OK;Cheque.pdf;
2022/08/05 17:44:42;OK;Cheque.pdf;
2022/08/05 17:44:45;OK;Cheque.pdf;
2022/08/05 17:44:47;OK;Cheque.pdf;
2022/08/05 17:44:49;OK;Cheque.pdf;
2022/08/05 17:44:51;OK;Cheque.pdf;
2022/08/05 17:44:53;OK;Cheque.pdf;
2022/08/05 17:44:56;OK;Cheque.pdf;
2022/08/05 17:50:57;OK;Slip.pdf;
2022/08/05 17:50:58;OK;Cheque.pdf;
2022/08/05 17:51:00;OK;Cheque.pdf;
2022/08/05 17:51:01;OK;Cheque.pdf;
2022/08/05 17:51:02;OK;Cheque.pdf;
2022/08/05 17:51:04;OK;Cheque.pdf;
2022/08/05 17:51:05;OK;Cheque.pdf;
2022/08/05 17:51:06;OK;Cheque.pdf;
2022/08/05 17:51:08;OK;Cheque.pdf;
2022/08/05 17:51:09;OK;Cheque.pdf;
2022/08/05 17:51:11;OK;Cheque.pdf;
2022/08/05 17:51:12;OK;Cheque.pdf;
2022/08/05 17:51:13;OK;Cheque.pdf;
2022/08/05 17:51:14;OK;Cheque.pdf;
2022/08/05 17:51:16;OK;Cheque.pdf;
2022/08/05 17:51:17;OK;Cheque.pdf;
2022/08/05 17:54:19;OK;Slip.pdf;
2022/08/05 17:54:21;OK;Cheque.pdf;
2022/08/05 17:54:22;OK;Cheque.pdf;
2022/08/05 17:54:24;OK;Cheque.pdf;
2022/08/05 17:54:25;OK;Cheque.pdf;
2022/08/05 17:54:26;OK;Cheque.pdf;
2022/08/05 17:54:28;OK;Cheque.pdf;
2022/08/05 17:54:29;OK;Cheque.pdf;
2022/08/05 17:54:30;OK;Cheque.pdf;
2022/08/05 17:54:32;OK;Cheque.pdf;
2022/08/05 17:54:33;OK;Cheque.pdf;
2022/08/05 17:54:34;OK;Cheque.pdf;
2022/08/05 17:54:36;OK;Cheque.pdf;
2022/08/05 17:54:37;OK;Cheque.pdf;
2022/08/05 17:54:38;OK;Cheque.pdf;
2022/08/05 17:54:39;OK;Cheque.pdf;
2022/08/05 17:54:41;OK;Cheque.pdf;
2022/08/05 17:54:43;OK;Cheque.pdf;
2022/08/05 17:54:44;OK;Cheque.pdf;
2022/08/05 17:54:46;OK;Cheque.pdf;
2022/08/05 17:54:48;OK;Cheque.pdf;
2022/08/05 18:03:56;OK;Slip.pdf;
2022/08/05 18:03:57;OK;Cheque.pdf;
2022/08/05 18:03:58;OK;Cheque.pdf;
2022/08/05 18:03:59;OK;Cheque.pdf;
2022/08/05 18:04:01;OK;Cheque.pdf;
2022/08/05 18:04:02;OK;Cheque.pdf;
2022/08/05 18:04:04;OK;Cheque.pdf;
2022/08/05 18:04:05;OK;Cheque.pdf;
2022/08/05 18:04:06;OK;Cheque.pdf;
2022/08/05 18:04:08;OK;Cheque.pdf;
2022/08/05 18:04:09;OK;Cheque.pdf;
2022/08/05 18:04:11;OK;Cheque.pdf;
2022/08/05 18:04:12;OK;Cheque.pdf;
2022/08/05 18:04:14;OK;Cheque.pdf;
2022/08/05 18:04:15;OK;Cheque.pdf;
2022/08/05 18:04:17;OK;Cheque.pdf;
2022/08/05 18:10:27;OK;Slip.pdf;
2022/08/05 18:10:29;OK;Cheque.pdf;
2022/08/05 18:10:30;OK;Cheque.pdf;
2022/08/05 18:10:31;OK;Cheque.pdf;
2022/08/05 18:10:33;OK;Cheque.pdf;
2022/08/05 18:10:35;OK;Cheque.pdf;
2022/08/05 18:12:48;OK;Slip.pdf;
2022/08/05 18:12:49;OK;Cheque.pdf;
2022/08/05 18:12:51;OK;Cheque.pdf;
2022/08/05 18:12:52;OK;Cheque.pdf;
2022/08/05 18:12:53;OK;Cheque.pdf;
2022/08/05 18:12:54;OK;Cheque.pdf;
2022/08/05 18:12:56;OK;Cheque.pdf;
2022/08/05 18:12:57;OK;Cheque.pdf;
2022/08/05 18:12:58;OK;Cheque.pdf;
2022/08/05 18:13:00;OK;Cheque.pdf;
2022/08/05 18:13:03;OK;Cheque.pdf;
2022/08/05 18:13:04;OK;Cheque.pdf;
2022/08/05 18:13:06;OK;Cheque.pdf;
2022/08/05 18:13:07;OK;Cheque.pdf;
2022/08/05 18:13:09;OK;Cheque.pdf;
2022/08/05 18:13:12;OK;Cheque.pdf;
2022/08/05 18:13:14;OK;Cheque.pdf;
2022/08/05 18:13:15;OK;Cheque.pdf;
2022/08/05 18:13:17;OK;Cheque.pdf;
2022/08/05 18:13:18;OK;Cheque.pdf;
2022/08/05 18:13:22;OK;Cheque.pdf;
2022/08/05 18:19:01;OK;Slip.pdf;
2022/08/05 18:19:02;OK;Cheque.pdf;
2022/08/05 18:19:03;OK;Cheque.pdf;
2022/08/05 18:19:05;OK;Cheque.pdf;
2022/08/05 18:19:06;OK;Cheque.pdf;
2022/08/05 18:19:07;OK;Cheque.pdf;
2022/08/05 18:19:09;OK;Cheque.pdf;
2022/08/05 18:19:10;OK;Cheque.pdf;
2022/08/05 18:19:11;OK;Cheque.pdf;
2022/08/05 18:19:15;OK;Cheque.pdf;
2022/08/05 18:19:16;OK;Cheque.pdf;
2022/08/05 18:19:18;OK;Cheque.pdf;
2022/08/05 18:19:23;OK;Cheque.pdf;
2022/08/05 18:19:25;OK;Cheque.pdf;
2022/08/05 18:19:29;OK;Cheque.pdf;
2022/08/05 18:19:32;OK;Cheque.pdf;
2022/08/05 18:19:35;OK;Cheque.pdf;
2022/08/05 18:19:38;OK;Cheque.pdf;
2022/08/05 18:19:40;OK;Cheque.pdf;
2022/08/05 18:19:43;OK;Cheque.pdf;
2022/08/05 18:19:44;OK;Cheque.pdf;
2022/08/05 18:19:47;OK;Cheque.pdf;
2022/08/05 18:19:48;OK;Cheque.pdf;
2022/08/05 18:19:50;OK;Cheque.pdf;
2022/08/05 18:19:52;OK;Cheque.pdf;
2022/08/05 18:19:55;OK;Cheque.pdf;
2022/08/05 18:19:56;OK;Cheque.pdf;
2022/08/05 18:19:58;OK;Cheque.pdf;
2022/08/05 18:20:00;OK;Cheque.pdf;
2022/08/05 18:20:02;OK;Cheque.pdf;
2022/08/05 18:20:04;OK;Cheque.pdf;
2022/08/05 18:23:01;OK;Slip.pdf;
2022/08/05 18:23:03;OK;Cheque.pdf;
2022/08/05 18:23:04;OK;Cheque.pdf;
2022/08/05 18:23:06;OK;Cheque.pdf;
2022/08/05 18:23:07;OK;Cheque.pdf;
2022/08/05 18:23:08;OK;Cheque.pdf;
2022/08/05 18:23:10;OK;Cheque.pdf;
2022/08/05 18:23:11;OK;Cheque.pdf;
2022/08/05 18:23:12;OK;Cheque.pdf;
2022/08/05 18:23:13;OK;Cheque.pdf;
2022/08/05 18:23:15;OK;Cheque.pdf;
2022/08/05 18:23:16;OK;Cheque.pdf;
2022/08/05 18:23:17;OK;Cheque.pdf;
2022/08/05 18:23:19;OK;Cheque.pdf;
2022/08/05 18:23:20;OK;Cheque.pdf;
2022/08/05 18:23:21;OK;Cheque.pdf;
2022/08/05 18:23:22;OK;Cheque.pdf;
2022/08/05 18:23:24;OK;Cheque.pdf;
2022/08/05 18:23:25;OK;Cheque.pdf;
2022/08/05 18:23:26;OK;Cheque.pdf;
2022/08/05 18:23:28;OK;Cheque.pdf;
2022/08/05 18:23:29;OK;Cheque.pdf;
2022/08/05 18:23:30;OK;Cheque.pdf;
2022/08/05 18:23:31;OK;Cheque.pdf;
2022/08/05 18:23:33;OK;Cheque.pdf;
2022/08/05 18:23:34;OK;Cheque.pdf;
2022/08/05 18:23:36;OK;Cheque.pdf;
2022/08/05 18:23:39;OK;Cheque.pdf;
2022/08/05 18:23:40;OK;Cheque.pdf;
2022/08/05 18:23:41;OK;Cheque.pdf;
2022/08/05 18:23:43;OK;Cheque.pdf;
2022/08/05 18:27:10;OK;Slip.pdf;
